date,election,state,seat,dm,pm,saluran,ballot_order,candidate_uid,name_on_ballot,name,sex,ethnicity,age,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc
2023-08-12,SE-15,Negeri Sembilan,N.14 Ampangan,128/14/06 Kampong Jiboi,SMA Dato' Klana Petra Maamor,3,2,A0MXF,Muhammad Ghazali Bin Zainal Abidin,Muhammad Ghazali bin Zainal Abidin,M,Malay,37,PN,107-BERSATU,BERSATU,011-PN,PN,239,59.01234567901235
2023-08-12,SE-15,Negeri Sembilan,N.14 Ampangan,128/14/06 Kampong Jiboi,SMA Dato' Klana Petra Maamor,3,3,38069,Dato' Dr Mohamad Rafie Bin Ab Malek,Mohamad Rafie bin Ab Malek,M,Malay,59,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,74,18.271604938271604
2023-08-12,SE-15,Negeri Sembilan,N.14 Ampangan,128/14/06 Kampong Jiboi,SMA Dato' Klana Petra Maamor,4,1,4Q3X6,Tengku Zamrah Binti Tengku Sulaiman,Tengku Zamrah binti Tengku Sulaiman,F,Malay,65,PH,078-PKR,PKR,007-PH,PH,69,18.30238726790451
2023-08-12,SE-15,Negeri Sembilan,N.14 Ampangan,128/14/06 Kampong Jiboi,SMA Dato' Klana Petra Maamor,4,2,A0MXF,Muhammad Ghazali Bin Zainal Abidin,Muhammad Ghazali bin Zainal Abidin,M,Malay,37,PN,107-BERSATU,BERSATU,011-PN,PN,212,56.233421750663126
2023-08-12,SE-15,Negeri Sembilan,N.14 Ampangan,128/14/06 Kampong Jiboi,SMA Dato' Klana Petra Maamor,4,3,38069,Dato' Dr Mohamad Rafie Bin Ab Malek,Mohamad Rafie bin Ab Malek,M,Malay,59,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,96,25.46419098143236
2023-08-12,SE-15,Negeri Sembilan,N.14 Ampangan,128/14/06 Kampong Jiboi,SMA Dato' Klana Petra Maamor,5,1,4Q3X6,Tengku Zamrah Binti Tengku Sulaiman,Tengku Zamrah binti Tengku Sulaiman,F,Malay,65,PH,078-PKR,PKR,007-PH,PH,99,25.984251968503933
2023-08-12,SE-15,Negeri Sembilan,N.14 Ampangan,128/14/06 Kampong Jiboi,SMA Dato' Klana Petra Maamor,5,2,A0MXF,Muhammad Ghazali Bin Zainal Abidin,Muhammad Ghazali bin Zainal Abidin,M,Malay,37,PN,107-BERSATU,BERSATU,011-PN,PN,171,44.881889763779526
2023-08-12,SE-15,Negeri Sembilan,N.14 Ampangan,128/14/06 Kampong Jiboi,SMA Dato' Klana Petra Maamor,5,3,38069,Dato' Dr Mohamad Rafie Bin Ab Malek,Mohamad Rafie bin Ab Malek,M,Malay,59,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,111,29.133858267716533
2023-08-12,SE-15,Negeri Sembilan,N.14 Ampangan,128/14/06 Kampong Jiboi,SMA Dato' Klana Petra Maamor,6,1,4Q3X6,Tengku Zamrah Binti Tengku Sulaiman,Tengku Zamrah binti Tengku Sulaiman,F,Malay,65,PH,078-PKR,PKR,007-PH,PH,100,25.510204081632654
2023-08-12,SE-15,Negeri Sembilan,N.14 Ampangan,128/14/06 Kampong Jiboi,SMA Dato' Klana Petra Maamor,6,2,A0MXF,Muhammad Ghazali Bin Zainal Abidin,Muhammad Ghazali bin Zainal Abidin,M,Malay,37,PN,107-BERSATU,BERSATU,011-PN,PN,174,44.38775510204081
2023-08-12,SE-15,Negeri Sembilan,N.14 Ampangan,128/14/06 Kampong Jiboi,SMA Dato' Klana Petra Maamor,6,3,38069,Dato' Dr Mohamad Rafie Bin Ab Malek,Mohamad Rafie bin Ab Malek,M,Malay,59,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,118,30.102040816326532
2023-08-12,SE-15,Negeri Sembilan,N.14 Ampangan,128/14/UP Undi Pos,Undi Pos,1,1,4Q3X6,Tengku Zamrah Binti Tengku Sulaiman,Tengku Zamrah binti Tengku Sulaiman,F,Malay,65,PH,078-PKR,PKR,007-PH,PH,59,30.729166666666668
2023-08-12,SE-15,Negeri Sembilan,N.14 Ampangan,128/14/UP Undi Pos,Undi Pos,1,2,A0MXF,Muhammad Ghazali Bin Zainal Abidin,Muhammad Ghazali bin Zainal Abidin,M,Malay,37,PN,107-BERSATU,BERSATU,011-PN,PN,94,48.95833333333333
2023-08-12,SE-15,Negeri Sembilan,N.14 Ampangan,128/14/UP Undi Pos,Undi Pos,1,3,38069,Dato' Dr Mohamad Rafie Bin Ab Malek,Mohamad Rafie bin Ab Malek,M,Malay,59,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,39,20.3125
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/01 Kampong Tengkek,SK Tengkek,1,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,48,38.70967741935484
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/01 Kampong Tengkek,SK Tengkek,1,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,76,61.29032258064516
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/01 Kampong Tengkek,SK Tengkek,2,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,102,48.57142857142857
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/01 Kampong Tengkek,SK Tengkek,2,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,108,51.42857142857142
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/01 Kampong Tengkek,SK Tengkek,3,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,69,37.91208791208791
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/01 Kampong Tengkek,SK Tengkek,3,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,113,62.08791208791209
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/02 Kampong Tapak,SK Tapak,1,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,42,45.16129032258064
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/02 Kampong Tapak,SK Tapak,1,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,51,54.83870967741935
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/02 Kampong Tapak,SK Tapak,2,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,136,62.38532110091744
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/02 Kampong Tapak,SK Tapak,2,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,82,37.61467889908257
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/03 Kampong Sungai Jelutong,Balai Raya Kampung Sungai Jelutong,1,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,100,57.47126436781609
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/03 Kampong Sungai Jelutong,Balai Raya Kampung Sungai Jelutong,1,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,74,42.5287356321839
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/04 Kampong Padang Lebar,SK Padang Lebar,1,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,60,36.144578313253014
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/04 Kampong Padang Lebar,SK Padang Lebar,1,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,106,63.85542168674698
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/04 Kampong Padang Lebar,SK Padang Lebar,2,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,149,65.35087719298247
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/04 Kampong Padang Lebar,SK Padang Lebar,2,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,79,34.64912280701755
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/04 Kampong Padang Lebar,SK Padang Lebar,3,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,159,69.73684210526315
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/04 Kampong Padang Lebar,SK Padang Lebar,3,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,69,30.263157894736842
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/05 Kampong Terentang,Balairaya Kampung Keru,1,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,48,37.79527559055118
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/05 Kampong Terentang,Balairaya Kampung Keru,1,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,79,62.20472440944882
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/05 Kampong Terentang,Balairaya Kampung Keru,2,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,153,60.23622047244095
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/05 Kampong Terentang,Balairaya Kampung Keru,2,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,101,39.76377952755906
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/06 Juasseh Tengah,SK Juasseh Tengah,1,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,92,40.0
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/06 Juasseh Tengah,SK Juasseh Tengah,1,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,138,60.0
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/06 Juasseh Tengah,SK Juasseh Tengah,2,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,163,56.20689655172414
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/06 Juasseh Tengah,SK Juasseh Tengah,2,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,127,43.79310344827586
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/06 Juasseh Tengah,SK Juasseh Tengah,3,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,157,61.08949416342413
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/06 Juasseh Tengah,SK Juasseh Tengah,3,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,100,38.91050583657588
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/07 Bukit Gelugor,SJK (C) Kg. Baru Bukit Gelugor,1,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,24,15.483870967741936
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/07 Bukit Gelugor,SJK (C) Kg. Baru Bukit Gelugor,1,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,131,84.51612903225806
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/07 Bukit Gelugor,SJK (C) Kg. Baru Bukit Gelugor,2,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,22,13.017751479289942
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/07 Bukit Gelugor,SJK (C) Kg. Baru Bukit Gelugor,2,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,147,86.98224852071006
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/07 Bukit Gelugor,SJK (C) Kg. Baru Bukit Gelugor,3,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,93,29.245283018867923
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/07 Bukit Gelugor,SJK (C) Kg. Baru Bukit Gelugor,3,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,225,70.75471698113208
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/07 Bukit Gelugor,SJK (C) Kg. Baru Bukit Gelugor,4,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,83,31.800766283524908
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/07 Bukit Gelugor,SJK (C) Kg. Baru Bukit Gelugor,4,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,178,68.19923371647509
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/07 Bukit Gelugor,SJK (C) Kg. Baru Bukit Gelugor,5,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,121,47.82608695652174
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/07 Bukit Gelugor,SJK (C) Kg. Baru Bukit Gelugor,5,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,132,52.17391304347826
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/07 Bukit Gelugor,SJK (C) Kg. Baru Bukit Gelugor,6,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,132,44.74576271186441
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/07 Bukit Gelugor,SJK (C) Kg. Baru Bukit Gelugor,6,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,163,55.254237288135585
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/08 Kampong Terusan,Balai Raya Kampung Terusan,1,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,46,32.16783216783217
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/08 Kampong Terusan,Balai Raya Kampung Terusan,1,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,97,67.83216783216784
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/08 Kampong Terusan,Balai Raya Kampung Terusan,2,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,142,50.71428571428571
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/08 Kampong Terusan,Balai Raya Kampung Terusan,2,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,138,49.28571428571429
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/09 Pekan Juasseh,SK Pusat Juasseh,1,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,41,31.297709923664126
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/09 Pekan Juasseh,SK Pusat Juasseh,1,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,90,68.70229007633588
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/09 Pekan Juasseh,SK Pusat Juasseh,2,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,65,38.69047619047619
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/09 Pekan Juasseh,SK Pusat Juasseh,2,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,103,61.30952380952381
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/09 Pekan Juasseh,SK Pusat Juasseh,3,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,128,45.39007092198582
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/09 Pekan Juasseh,SK Pusat Juasseh,3,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,154,54.60992907801418
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/09 Pekan Juasseh,SK Pusat Juasseh,4,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,127,50.19762845849802
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/09 Pekan Juasseh,SK Pusat Juasseh,4,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,126,49.80237154150198
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/09 Pekan Juasseh,SK Pusat Juasseh,5,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,131,51.37254901960784
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/09 Pekan Juasseh,SK Pusat Juasseh,5,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,124,48.627450980392155
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/09 Pekan Juasseh,SK Pusat Juasseh,6,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,146,52.142857142857146
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/09 Pekan Juasseh,SK Pusat Juasseh,6,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,134,47.85714285714286
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/10 Pelangai,SK Pelangai,1,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,78,44.31818181818182
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/10 Pelangai,SK Pelangai,1,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,98,55.68181818181818
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/10 Pelangai,SK Pelangai,2,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,104,45.614035087719294
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/10 Pelangai,SK Pelangai,2,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,124,54.385964912280706
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/10 Pelangai,SK Pelangai,3,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,201,57.10227272727273
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/10 Pelangai,SK Pelangai,3,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,151,42.89772727272727
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/10 Pelangai,SK Pelangai,4,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,216,70.81967213114754
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/10 Pelangai,SK Pelangai,4,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,89,29.18032786885246
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/10 Pelangai,SK Pelangai,5,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,198,63.87096774193548
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/10 Pelangai,SK Pelangai,5,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,112,36.12903225806451
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/10 Pelangai,SK Pelangai,6,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,232,63.73626373626373
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/10 Pelangai,SK Pelangai,6,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,132,36.26373626373626
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/11 Kampong Gentam,SK Tunku Munawir,1,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,50,37.59398496240601
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/11 Kampong Gentam,SK Tunku Munawir,1,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,83,62.40601503759399
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/11 Kampong Gentam,SK Tunku Munawir,2,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,68,36.75675675675676
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/11 Kampong Gentam,SK Tunku Munawir,2,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,117,63.24324324324324
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/11 Kampong Gentam,SK Tunku Munawir,3,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,157,53.95189003436426
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/11 Kampong Gentam,SK Tunku Munawir,3,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,134,46.04810996563574
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/11 Kampong Gentam,SK Tunku Munawir,4,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,155,63.26530612244898
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/11 Kampong Gentam,SK Tunku Munawir,4,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,90,36.734693877551024
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/11 Kampong Gentam,SK Tunku Munawir,5,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,135,57.20338983050848
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/11 Kampong Gentam,SK Tunku Munawir,5,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,101,42.79661016949153
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/UP Undi Pos,Undi Pos,1,1,PH7HA,Eddin Syazlee Bin Shith,Eddin Syazlee bin Shith,M,Malay,49,PN,107-BERSATU,BERSATU,011-PN,PN,98,57.30994152046783
2023-08-12,SE-15,Negeri Sembilan,N.15 Juasseh,129/15/UP Undi Pos,Undi Pos,1,2,BV2YH,Puan Sri Bibi Sharliza,Bibi Sharliza binti Mohd Khalid,F,Malay,53,BN,001-UMNO,UMNO,001-BN,BN,73,42.69005847953216
