date,election,state,seat,dm,pm,saluran,ballot_order,candidate_uid,name_on_ballot,name,sex,ethnicity,age,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,2,1,2TKJ6,Youis Yap,Yap Ching Youis,M,Chinese,36,PN,026-GERAKAN,GERAKAN,011-PN,PN,5,2.2026431718061676
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,2,2,689MF,Saiful Bahari,Muhammad Saiful Bahari bin Sahari,M,Malay,34,PBM,065-PBM,PBM,000-ALONE,ALONE,0,0.0
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,2,3,9NZPR,Moharam Bin Baharom,Moharam bin Baharom,M,Malay,63,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,2,0.881057268722467
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,2,4,G27F0,Andrew Chen Kah Eng,Andrew Chen Kah Eng,M,Chinese,47,PH,021-DAP,DAP,007-PH,PH,176,77.5330396475771
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,2,5,3H9PA,Ang Boon Heng,Ang Boon Heng,M,Chinese,57,BN,003-MCA,MCA,001-BN,BN,44,19.383259911894275
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,3,1,2TKJ6,Youis Yap,Yap Ching Youis,M,Chinese,36,PN,026-GERAKAN,GERAKAN,011-PN,PN,10,4.219409282700422
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,3,2,689MF,Saiful Bahari,Muhammad Saiful Bahari bin Sahari,M,Malay,34,PBM,065-PBM,PBM,000-ALONE,ALONE,5,2.109704641350211
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,3,3,9NZPR,Moharam Bin Baharom,Moharam bin Baharom,M,Malay,63,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,0,0.0
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,3,4,G27F0,Andrew Chen Kah Eng,Andrew Chen Kah Eng,M,Chinese,47,PH,021-DAP,DAP,007-PH,PH,171,72.15189873417721
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,3,5,3H9PA,Ang Boon Heng,Ang Boon Heng,M,Chinese,57,BN,003-MCA,MCA,001-BN,BN,51,21.518987341772153
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,4,1,2TKJ6,Youis Yap,Yap Ching Youis,M,Chinese,36,PN,026-GERAKAN,GERAKAN,011-PN,PN,17,7.488986784140969
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,4,2,689MF,Saiful Bahari,Muhammad Saiful Bahari bin Sahari,M,Malay,34,PBM,065-PBM,PBM,000-ALONE,ALONE,6,2.643171806167401
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,4,3,9NZPR,Moharam Bin Baharom,Moharam bin Baharom,M,Malay,63,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,0,0.0
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,4,4,G27F0,Andrew Chen Kah Eng,Andrew Chen Kah Eng,M,Chinese,47,PH,021-DAP,DAP,007-PH,PH,159,70.04405286343612
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,4,5,3H9PA,Ang Boon Heng,Ang Boon Heng,M,Chinese,57,BN,003-MCA,MCA,001-BN,BN,45,19.823788546255507
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,5,1,2TKJ6,Youis Yap,Yap Ching Youis,M,Chinese,36,PN,026-GERAKAN,GERAKAN,011-PN,PN,18,9.230769230769232
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,5,2,689MF,Saiful Bahari,Muhammad Saiful Bahari bin Sahari,M,Malay,34,PBM,065-PBM,PBM,000-ALONE,ALONE,3,1.5384615384615385
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,5,3,9NZPR,Moharam Bin Baharom,Moharam bin Baharom,M,Malay,63,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,2,1.0256410256410255
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,5,4,G27F0,Andrew Chen Kah Eng,Andrew Chen Kah Eng,M,Chinese,47,PH,021-DAP,DAP,007-PH,PH,130,66.66666666666666
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,5,5,3H9PA,Ang Boon Heng,Ang Boon Heng,M,Chinese,57,BN,003-MCA,MCA,001-BN,BN,42,21.53846153846154
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,6,1,2TKJ6,Youis Yap,Yap Ching Youis,M,Chinese,36,PN,026-GERAKAN,GERAKAN,011-PN,PN,13,5.263157894736842
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,6,2,689MF,Saiful Bahari,Muhammad Saiful Bahari bin Sahari,M,Malay,34,PBM,065-PBM,PBM,000-ALONE,ALONE,7,2.834008097165992
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,6,3,9NZPR,Moharam Bin Baharom,Moharam bin Baharom,M,Malay,63,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,7,2.834008097165992
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,6,4,G27F0,Andrew Chen Kah Eng,Andrew Chen Kah Eng,M,Chinese,47,PH,021-DAP,DAP,007-PH,PH,175,70.8502024291498
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/07 Pelangi,SK Taman Pelangi,6,5,3H9PA,Ang Boon Heng,Ang Boon Heng,M,Chinese,57,BN,003-MCA,MCA,001-BN,BN,45,18.218623481781375
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,1,1,2TKJ6,Youis Yap,Yap Ching Youis,M,Chinese,36,PN,026-GERAKAN,GERAKAN,011-PN,PN,2,1.8867924528301887
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,1,2,689MF,Saiful Bahari,Muhammad Saiful Bahari bin Sahari,M,Malay,34,PBM,065-PBM,PBM,000-ALONE,ALONE,3,2.8301886792452833
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,1,3,9NZPR,Moharam Bin Baharom,Moharam bin Baharom,M,Malay,63,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,4,3.7735849056603774
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,1,4,G27F0,Andrew Chen Kah Eng,Andrew Chen Kah Eng,M,Chinese,47,PH,021-DAP,DAP,007-PH,PH,72,67.9245283018868
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,1,5,3H9PA,Ang Boon Heng,Ang Boon Heng,M,Chinese,57,BN,003-MCA,MCA,001-BN,BN,25,23.58490566037736
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,2,1,2TKJ6,Youis Yap,Yap Ching Youis,M,Chinese,36,PN,026-GERAKAN,GERAKAN,011-PN,PN,6,3.1914893617021276
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,2,2,689MF,Saiful Bahari,Muhammad Saiful Bahari bin Sahari,M,Malay,34,PBM,065-PBM,PBM,000-ALONE,ALONE,2,1.0638297872340425
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,2,3,9NZPR,Moharam Bin Baharom,Moharam bin Baharom,M,Malay,63,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,0,0.0
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,2,4,G27F0,Andrew Chen Kah Eng,Andrew Chen Kah Eng,M,Chinese,47,PH,021-DAP,DAP,007-PH,PH,151,80.31914893617021
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,2,5,3H9PA,Ang Boon Heng,Ang Boon Heng,M,Chinese,57,BN,003-MCA,MCA,001-BN,BN,29,15.425531914893616
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,3,1,2TKJ6,Youis Yap,Yap Ching Youis,M,Chinese,36,PN,026-GERAKAN,GERAKAN,011-PN,PN,3,1.3888888888888888
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,3,2,689MF,Saiful Bahari,Muhammad Saiful Bahari bin Sahari,M,Malay,34,PBM,065-PBM,PBM,000-ALONE,ALONE,3,1.3888888888888888
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,3,3,9NZPR,Moharam Bin Baharom,Moharam bin Baharom,M,Malay,63,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,3,1.3888888888888888
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,3,4,G27F0,Andrew Chen Kah Eng,Andrew Chen Kah Eng,M,Chinese,47,PH,021-DAP,DAP,007-PH,PH,180,83.33333333333334
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,3,5,3H9PA,Ang Boon Heng,Ang Boon Heng,M,Chinese,57,BN,003-MCA,MCA,001-BN,BN,27,12.5
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,4,1,2TKJ6,Youis Yap,Yap Ching Youis,M,Chinese,36,PN,026-GERAKAN,GERAKAN,011-PN,PN,8,3.4782608695652173
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,4,2,689MF,Saiful Bahari,Muhammad Saiful Bahari bin Sahari,M,Malay,34,PBM,065-PBM,PBM,000-ALONE,ALONE,3,1.3043478260869565
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,4,3,9NZPR,Moharam Bin Baharom,Moharam bin Baharom,M,Malay,63,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,3,1.3043478260869565
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,4,4,G27F0,Andrew Chen Kah Eng,Andrew Chen Kah Eng,M,Chinese,47,PH,021-DAP,DAP,007-PH,PH,183,79.56521739130434
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,4,5,3H9PA,Ang Boon Heng,Ang Boon Heng,M,Chinese,57,BN,003-MCA,MCA,001-BN,BN,33,14.347826086956522
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,5,1,2TKJ6,Youis Yap,Yap Ching Youis,M,Chinese,36,PN,026-GERAKAN,GERAKAN,011-PN,PN,12,4.8582995951417
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,5,2,689MF,Saiful Bahari,Muhammad Saiful Bahari bin Sahari,M,Malay,34,PBM,065-PBM,PBM,000-ALONE,ALONE,4,1.6194331983805668
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,5,3,9NZPR,Moharam Bin Baharom,Moharam bin Baharom,M,Malay,63,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,2,0.8097165991902834
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,5,4,G27F0,Andrew Chen Kah Eng,Andrew Chen Kah Eng,M,Chinese,47,PH,021-DAP,DAP,007-PH,PH,183,74.08906882591093
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,5,5,3H9PA,Ang Boon Heng,Ang Boon Heng,M,Chinese,57,BN,003-MCA,MCA,001-BN,BN,46,18.62348178137652
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,6,1,2TKJ6,Youis Yap,Yap Ching Youis,M,Chinese,36,PN,026-GERAKAN,GERAKAN,011-PN,PN,11,4.680851063829787
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,6,2,689MF,Saiful Bahari,Muhammad Saiful Bahari bin Sahari,M,Malay,34,PBM,065-PBM,PBM,000-ALONE,ALONE,3,1.276595744680851
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,6,3,9NZPR,Moharam Bin Baharom,Moharam bin Baharom,M,Malay,63,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,0,0.0
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,6,4,G27F0,Andrew Chen Kah Eng,Andrew Chen Kah Eng,M,Chinese,47,PH,021-DAP,DAP,007-PH,PH,183,77.87234042553192
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,6,5,3H9PA,Ang Boon Heng,Ang Boon Heng,M,Chinese,57,BN,003-MCA,MCA,001-BN,BN,38,16.170212765957448
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,7,1,2TKJ6,Youis Yap,Yap Ching Youis,M,Chinese,36,PN,026-GERAKAN,GERAKAN,011-PN,PN,18,7.725321888412018
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,7,2,689MF,Saiful Bahari,Muhammad Saiful Bahari bin Sahari,M,Malay,34,PBM,065-PBM,PBM,000-ALONE,ALONE,4,1.7167381974248928
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,7,3,9NZPR,Moharam Bin Baharom,Moharam bin Baharom,M,Malay,63,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,1,0.4291845493562232
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,7,4,G27F0,Andrew Chen Kah Eng,Andrew Chen Kah Eng,M,Chinese,47,PH,021-DAP,DAP,007-PH,PH,178,76.39484978540773
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,7,5,3H9PA,Ang Boon Heng,Ang Boon Heng,M,Chinese,57,BN,003-MCA,MCA,001-BN,BN,32,13.733905579399142
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,8,1,2TKJ6,Youis Yap,Yap Ching Youis,M,Chinese,36,PN,026-GERAKAN,GERAKAN,011-PN,PN,10,3.802281368821293
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,8,2,689MF,Saiful Bahari,Muhammad Saiful Bahari bin Sahari,M,Malay,34,PBM,065-PBM,PBM,000-ALONE,ALONE,10,3.802281368821293
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,8,3,9NZPR,Moharam Bin Baharom,Moharam bin Baharom,M,Malay,63,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,2,0.7604562737642585
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,8,4,G27F0,Andrew Chen Kah Eng,Andrew Chen Kah Eng,M,Chinese,47,PH,021-DAP,DAP,007-PH,PH,195,74.1444866920152
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/08 Taman Maju Jaya,SRA Bersepadu Johor Bahru,8,5,3H9PA,Ang Boon Heng,Ang Boon Heng,M,Chinese,57,BN,003-MCA,MCA,001-BN,BN,46,17.490494296577946
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,1,1,2TKJ6,Youis Yap,Yap Ching Youis,M,Chinese,36,PN,026-GERAKAN,GERAKAN,011-PN,PN,10,10.204081632653061
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,1,2,689MF,Saiful Bahari,Muhammad Saiful Bahari bin Sahari,M,Malay,34,PBM,065-PBM,PBM,000-ALONE,ALONE,6,6.122448979591836
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,1,3,9NZPR,Moharam Bin Baharom,Moharam bin Baharom,M,Malay,63,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,1,1.0204081632653061
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,1,4,G27F0,Andrew Chen Kah Eng,Andrew Chen Kah Eng,M,Chinese,47,PH,021-DAP,DAP,007-PH,PH,44,44.89795918367347
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,1,5,3H9PA,Ang Boon Heng,Ang Boon Heng,M,Chinese,57,BN,003-MCA,MCA,001-BN,BN,37,37.755102040816325
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,2,1,2TKJ6,Youis Yap,Yap Ching Youis,M,Chinese,36,PN,026-GERAKAN,GERAKAN,011-PN,PN,11,6.626506024096386
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,2,2,689MF,Saiful Bahari,Muhammad Saiful Bahari bin Sahari,M,Malay,34,PBM,065-PBM,PBM,000-ALONE,ALONE,4,2.4096385542168677
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,2,3,9NZPR,Moharam Bin Baharom,Moharam bin Baharom,M,Malay,63,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,1,0.6024096385542169
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,2,4,G27F0,Andrew Chen Kah Eng,Andrew Chen Kah Eng,M,Chinese,47,PH,021-DAP,DAP,007-PH,PH,102,61.44578313253012
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,2,5,3H9PA,Ang Boon Heng,Ang Boon Heng,M,Chinese,57,BN,003-MCA,MCA,001-BN,BN,48,28.915662650602407
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,3,1,2TKJ6,Youis Yap,Yap Ching Youis,M,Chinese,36,PN,026-GERAKAN,GERAKAN,011-PN,PN,12,5.5045871559633035
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,3,2,689MF,Saiful Bahari,Muhammad Saiful Bahari bin Sahari,M,Malay,34,PBM,065-PBM,PBM,000-ALONE,ALONE,15,6.8807339449541285
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,3,3,9NZPR,Moharam Bin Baharom,Moharam bin Baharom,M,Malay,63,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,2,0.9174311926605505
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,3,4,G27F0,Andrew Chen Kah Eng,Andrew Chen Kah Eng,M,Chinese,47,PH,021-DAP,DAP,007-PH,PH,133,61.00917431192661
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,3,5,3H9PA,Ang Boon Heng,Ang Boon Heng,M,Chinese,57,BN,003-MCA,MCA,001-BN,BN,56,25.688073394495415
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,4,1,2TKJ6,Youis Yap,Yap Ching Youis,M,Chinese,36,PN,026-GERAKAN,GERAKAN,011-PN,PN,32,13.733905579399142
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,4,2,689MF,Saiful Bahari,Muhammad Saiful Bahari bin Sahari,M,Malay,34,PBM,065-PBM,PBM,000-ALONE,ALONE,4,1.7167381974248928
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,4,3,9NZPR,Moharam Bin Baharom,Moharam bin Baharom,M,Malay,63,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,5,2.1459227467811157
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,4,4,G27F0,Andrew Chen Kah Eng,Andrew Chen Kah Eng,M,Chinese,47,PH,021-DAP,DAP,007-PH,PH,116,49.78540772532189
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,4,5,3H9PA,Ang Boon Heng,Ang Boon Heng,M,Chinese,57,BN,003-MCA,MCA,001-BN,BN,76,32.61802575107296
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,5,1,2TKJ6,Youis Yap,Yap Ching Youis,M,Chinese,36,PN,026-GERAKAN,GERAKAN,011-PN,PN,32,12.8
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,5,2,689MF,Saiful Bahari,Muhammad Saiful Bahari bin Sahari,M,Malay,34,PBM,065-PBM,PBM,000-ALONE,ALONE,11,4.3999999999999995
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,5,3,9NZPR,Moharam Bin Baharom,Moharam bin Baharom,M,Malay,63,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,5,2.0
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,5,4,G27F0,Andrew Chen Kah Eng,Andrew Chen Kah Eng,M,Chinese,47,PH,021-DAP,DAP,007-PH,PH,111,44.4
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/09 Kampong Wadi Hana,Dewan Raya Kampung Wadihana,5,5,3H9PA,Ang Boon Heng,Ang Boon Heng,M,Chinese,57,BN,003-MCA,MCA,001-BN,BN,91,36.4
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/10 Bukit Senyum,Kolej Vokasional Tanjung Puteri,1,1,2TKJ6,Youis Yap,Yap Ching Youis,M,Chinese,36,PN,026-GERAKAN,GERAKAN,011-PN,PN,6,4.838709677419355
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/10 Bukit Senyum,Kolej Vokasional Tanjung Puteri,1,2,689MF,Saiful Bahari,Muhammad Saiful Bahari bin Sahari,M,Malay,34,PBM,065-PBM,PBM,000-ALONE,ALONE,3,2.4193548387096775
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/10 Bukit Senyum,Kolej Vokasional Tanjung Puteri,1,3,9NZPR,Moharam Bin Baharom,Moharam bin Baharom,M,Malay,63,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,2,1.6129032258064515
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/10 Bukit Senyum,Kolej Vokasional Tanjung Puteri,1,4,G27F0,Andrew Chen Kah Eng,Andrew Chen Kah Eng,M,Chinese,47,PH,021-DAP,DAP,007-PH,PH,86,69.35483870967742
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/10 Bukit Senyum,Kolej Vokasional Tanjung Puteri,1,5,3H9PA,Ang Boon Heng,Ang Boon Heng,M,Chinese,57,BN,003-MCA,MCA,001-BN,BN,27,21.774193548387096
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/10 Bukit Senyum,Kolej Vokasional Tanjung Puteri,2,1,2TKJ6,Youis Yap,Yap Ching Youis,M,Chinese,36,PN,026-GERAKAN,GERAKAN,011-PN,PN,23,12.23404255319149
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/10 Bukit Senyum,Kolej Vokasional Tanjung Puteri,2,2,689MF,Saiful Bahari,Muhammad Saiful Bahari bin Sahari,M,Malay,34,PBM,065-PBM,PBM,000-ALONE,ALONE,12,6.382978723404255
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/10 Bukit Senyum,Kolej Vokasional Tanjung Puteri,2,3,9NZPR,Moharam Bin Baharom,Moharam bin Baharom,M,Malay,63,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,1,0.5319148936170213
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/10 Bukit Senyum,Kolej Vokasional Tanjung Puteri,2,4,G27F0,Andrew Chen Kah Eng,Andrew Chen Kah Eng,M,Chinese,47,PH,021-DAP,DAP,007-PH,PH,86,45.744680851063826
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/10 Bukit Senyum,Kolej Vokasional Tanjung Puteri,2,5,3H9PA,Ang Boon Heng,Ang Boon Heng,M,Chinese,57,BN,003-MCA,MCA,001-BN,BN,66,35.1063829787234
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/10 Bukit Senyum,Kolej Vokasional Tanjung Puteri,3,1,2TKJ6,Youis Yap,Yap Ching Youis,M,Chinese,36,PN,026-GERAKAN,GERAKAN,011-PN,PN,38,18.627450980392158
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/10 Bukit Senyum,Kolej Vokasional Tanjung Puteri,3,2,689MF,Saiful Bahari,Muhammad Saiful Bahari bin Sahari,M,Malay,34,PBM,065-PBM,PBM,000-ALONE,ALONE,4,1.9607843137254901
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/10 Bukit Senyum,Kolej Vokasional Tanjung Puteri,3,3,9NZPR,Moharam Bin Baharom,Moharam bin Baharom,M,Malay,63,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,5,2.450980392156863
2022-03-12,SE-15,Johor,N.45 Stulang,160/45/10 Bukit Senyum,Kolej Vokasional Tanjung Puteri,3,4,G27F0,Andrew Chen Kah Eng,Andrew Chen Kah Eng,M,Chinese,47,PH,021-DAP,DAP,007-PH,PH,83,40.68627450980392
